SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22018,1610612744,GSW,Golden State Warriors,21800232,17/11/2018,GSW @ DAL,L,241,109,42,94,0.447,9,33,0.273,16,17,0.941,12,35,47,24,6,6,12,27,-3
22018,1610612744,GSW,Golden State Warriors,21800213,15/11/2018,GSW @ HOU,L,238,86,32,76,0.421,4,18,0.222,18,22,0.818,12,32,44,18,2,5,16,24,-21
22018,1610612744,GSW,Golden State Warriors,21800201,13/11/2018,GSW vs. ATL,W,241,110,39,91,0.429,12,27,0.444,20,21,0.952,13,35,48,28,8,6,13,20,7
22018,1610612744,GSW,Golden State Warriors,21800198,12/11/2018,GSW @ LAC,L,265,116,44,94,0.468,12,31,0.387,16,23,0.696,11,35,46,27,7,8,17,25,-5
22018,1610612744,GSW,Golden State Warriors,21800182,10/11/2018,GSW vs. BKN,W,240,116,46,83,0.554,7,16,0.438,17,21,0.81,6,30,36,27,9,7,10,24,12.8
22018,1610612744,GSW,Golden State Warriors,21800166,08/11/2018,GSW vs. MIL,L,239,111,42,87,0.483,10,28,0.357,17,22,0.773,8,30,38,31,5,6,18,22,-23
22018,1610612744,GSW,Golden State Warriors,21800147,05/11/2018,GSW vs. MEM,W,240,117,41,81,0.506,13,24,0.542,22,23,0.957,8,38,46,29,4,4,13,25,16
22018,1610612744,GSW,Golden State Warriors,21800124,02/11/2018,GSW vs. MIN,W,239,116,43,88,0.489,13,34,0.382,17,22,0.773,12,49,61,31,3,9,16,16,17
22018,1610612744,GSW,Golden State Warriors,21800108,31/10/2018,GSW vs. NOP,W,240,131,47,89,0.528,16,32,0.5,21,30,0.7,12,34,46,39,10,4,17,24,10
22018,1610612744,GSW,Golden State Warriors,21800091,29/10/2018,GSW @ CHI,W,241,149,53,96,0.552,24,45,0.533,19,26,0.731,8,41,49,34,9,7,7,29,25
22018,1610612744,GSW,Golden State Warriors,21800083,28/10/2018,GSW @ BKN,W,239,120,44,89,0.494,11,33,0.333,21,24,0.875,12,35,47,28,11,7,12,16,6
22018,1610612744,GSW,Golden State Warriors,21800068,26/10/2018,GSW @ NYK,W,240,128,51,87,0.586,16,33,0.485,10,12,0.833,6,33,39,26,10,6,14,16,28
22018,1610612744,GSW,Golden State Warriors,21800062,24/10/2018,GSW vs. WAS,W,243,144,53,92,0.576,15,33,0.455,23,25,0.92,10,38,48,37,6,5,15,22,22
22018,1610612744,GSW,Golden State Warriors,21800047,22/10/2018,GSW vs. PHX,W,240,123,45,88,0.511,14,37,0.378,19,26,0.731,7,33,40,35,12,4,14,24,20
22018,1610612744,GSW,Golden State Warriors,21800038,21/10/2018,GSW @ DEN,L,239,98,36,79,0.456,7,29,0.241,19,24,0.792,6,34,40,22,4,6,18,29,-2
22018,1610612744,GSW,Golden State Warriors,21800024,19/10/2018,GSW @ UTA,W,240,124,49,87,0.563,10,19,0.526,16,18,0.889,8,35,43,27,10,6,16,23,1
22018,1610612744,GSW,Golden State Warriors,21800002,16/10/2018,GSW vs. OKC,W,241,108,42,95,0.442,7,26,0.269,17,18,0.944,17,41,58,28,7,7,21,29,8
12018,1610612744,GSW,Golden State Warriors,11800079,12/10/2018,GSW vs. LAL,L,241,105,35,88,0.398,10,32,0.313,25,34,0.735,11,29,40,25,8,4,16,30,-18
12018,1610612744,GSW,Golden State Warriors,11800065,10/10/2018,GSW @ LAL,L,241,113,42,96,0.438,9,23,0.391,20,36,0.556,15,41,56,23,11,3,25,38,-10
12018,1610612744,GSW,Golden State Warriors,11800054,08/10/2018,GSW vs. PHX,L,239,109,41,81,0.506,8,26,0.308,19,23,0.826,9,24,33,26,5,6,18,26,-8
12018,1610612744,GSW,Golden State Warriors,11800039,05/10/2018,GSW vs. SAC,W,241,122,47,91,0.516,11,31,0.355,17,23,0.739,9,44,53,29,8,6,12,18,28
12018,1610612744,GSW,Golden State Warriors,11800005,29/09/2018,GSW vs. MIN,L,241,110,44,93,0.473,12,34,0.353,10,13,0.769,7,41,48,33,9,8,17,23,-4
22018,1610612744,GSW,Golden State Warriors,1521800068,13/07/2018,GSW vs. SAC,L,200,67,23,77,0.299,7,38,0.184,14,21,0.667,14,27,41,13,15,3,12,17,6
22018,1610612744,GSW,Golden State Warriors,1521800053,11/07/2018,GSW @ CHA,L,199,69,28,81,0.346,6,35,0.171,7,8,0.875,13,27,40,17,7,3,10,17,-13.2
22018,1610612744,GSW,Golden State Warriors,1521800036,09/07/2018,GSW @ DAL,L,200,71,28,78,0.359,6,23,0.261,9,12,0.75,12,22,34,16,14,4,14,29,-23.8
22018,1610612744,GSW,Golden State Warriors,1521800026,08/07/2018,GSW @ HOU,L,200,81,30,79,0.38,7,26,0.269,14,20,0.7,11,34,45,11,12,9,15,32,4.6
22018,1610612744,GSW,Golden State Warriors,1521800010,06/07/2018,GSW vs. LAC,W,201,77,25,73,0.342,10,28,0.357,17,22,0.773,8,30,38,13,8,8,7,23,4
22018,1610612744,GSW,Golden State Warriors,1321800005,05/07/2018,GSW vs. LAL,W,240,77,30,80,0.375,10,38,0.263,7,10,0.7,11,25,36,16,15,8,11,24,6
22018,1610612744,GSW,Golden State Warriors,1321800004,03/07/2018,GSW @ SAC,W,241,71,26,71,0.366,7,23,0.304,12,13,0.923,9,34,43,14,9,9,9,20,20.2
22018,1610612744,GSW,Golden State Warriors,1321800001,02/07/2018,GSW vs. MIA,W,242,79,29,72,0.403,8,26,0.308,13,20,0.65,5,36,41,16,10,4,12,26,10
42017,1610612744,GSW,Golden State Warriors,41700404,08/06/2018,GSW @ CLE,W,241,108,39,86,0.453,14,38,0.368,16,16,1,10,34,44,25,7,13,8,24,23
42017,1610612744,GSW,Golden State Warriors,41700403,06/06/2018,GSW @ CLE,W,239,110,42,81,0.519,9,26,0.346,17,19,0.895,6,31,37,27,6,5,10,20,8
42017,1610612744,GSW,Golden State Warriors,41700402,03/06/2018,GSW vs. CLE,W,238,122,47,82,0.573,15,36,0.417,13,21,0.619,7,34,41,28,3,8,12,25,19
42017,1610612744,GSW,Golden State Warriors,41700401,31/05/2018,GSW vs. CLE,W,264,124,46,90,0.511,13,36,0.361,19,20,0.95,4,34,38,31,10,6,7,18,10
42017,1610612744,GSW,Golden State Warriors,41700317,28/05/2018,GSW @ HOU,W,239,101,39,80,0.488,16,39,0.41,7,14,0.5,11,31,42,25,9,7,16,22,9
42017,1610612744,GSW,Golden State Warriors,41700316,26/05/2018,GSW vs. HOU,W,238,115,43,87,0.494,16,38,0.421,13,19,0.684,13,34,47,26,11,10,12,17,29
42017,1610612744,GSW,Golden State Warriors,41700315,24/05/2018,GSW @ HOU,L,241,94,32,72,0.444,10,26,0.385,20,23,0.87,4,37,41,18,7,1,16,21,-4
42017,1610612744,GSW,Golden State Warriors,41700314,22/05/2018,GSW vs. HOU,L,240,92,35,89,0.393,9,27,0.333,13,14,0.929,16,33,49,14,6,3,16,24,-3
42017,1610612744,GSW,Golden State Warriors,41700313,20/05/2018,GSW vs. HOU,W,239,126,48,92,0.522,13,32,0.406,17,18,0.944,11,38,49,20,11,7,8,16,41
42017,1610612744,GSW,Golden State Warriors,41700312,16/05/2018,GSW @ HOU,L,238,105,39,85,0.459,9,30,0.3,18,22,0.818,9,27,36,21,6,4,15,22,-22
42017,1610612744,GSW,Golden State Warriors,41700311,14/05/2018,GSW @ HOU,W,240,119,42,80,0.525,13,33,0.394,22,25,0.88,3,34,37,24,9,4,9,17,13
42017,1610612744,GSW,Golden State Warriors,41700235,08/05/2018,GSW vs. NOP,W,241,113,48,99,0.485,7,27,0.259,10,12,0.833,11,41,52,35,10,2,12,18,9
42017,1610612744,GSW,Golden State Warriors,41700234,06/05/2018,GSW @ NOP,W,240,118,46,95,0.484,11,33,0.333,15,18,0.833,5,40,45,28,11,5,11,20,26
42017,1610612744,GSW,Golden State Warriors,41700233,04/05/2018,GSW @ NOP,L,240,100,35,92,0.38,9,31,0.29,21,26,0.808,10,34,44,22,11,4,12,17,-19
42017,1610612744,GSW,Golden State Warriors,41700232,01/05/2018,GSW vs. NOP,W,240,121,43,91,0.473,13,40,0.325,22,27,0.815,7,42,49,36,10,8,16,18,5
42017,1610612744,GSW,Golden State Warriors,41700231,28/04/2018,GSW vs. NOP,W,240,123,44,91,0.484,11,27,0.407,24,32,0.75,13,44,57,33,8,10,13,16,22
42017,1610612744,GSW,Golden State Warriors,41700155,24/04/2018,GSW vs. SAS,W,240,99,37,83,0.446,5,27,0.185,20,25,0.8,8,39,47,25,5,5,10,19,8
42017,1610612744,GSW,Golden State Warriors,41700154,22/04/2018,GSW @ SAS,L,240,90,34,90,0.378,7,28,0.25,15,17,0.882,24,37,61,19,6,2,16,22,-13
42017,1610612744,GSW,Golden State Warriors,41700153,19/04/2018,GSW @ SAS,W,242,110,42,82,0.512,10,32,0.313,16,18,0.889,4,35,39,26,8,7,10,16,13
42017,1610612744,GSW,Golden State Warriors,41700152,16/04/2018,GSW vs. SAS,W,239,116,41,78,0.526,15,31,0.484,19,20,0.95,6,33,39,32,5,5,15,24,15
42017,1610612744,GSW,Golden State Warriors,41700151,14/04/2018,GSW vs. SAS,W,239,113,44,81,0.543,10,22,0.455,15,22,0.682,10,41,51,32,6,6,15,18,21
22017,1610612744,GSW,Golden State Warriors,21701217,10/04/2018,GSW @ UTA,L,239,79,30,86,0.349,5,19,0.263,14,16,0.875,9,30,39,14,7,3,15,18,-40
22017,1610612744,GSW,Golden State Warriors,21701203,08/04/2018,GSW @ PHX,W,241,117,47,90,0.522,13,32,0.406,10,15,0.667,5,36,41,27,9,7,11,15,17
22017,1610612744,GSW,Golden State Warriors,21701195,07/04/2018,GSW vs. NOP,L,241,120,49,90,0.544,15,33,0.455,7,11,0.636,8,34,42,31,3,0,17,21,-6
22017,1610612744,GSW,Golden State Warriors,21701175,05/04/2018,GSW @ IND,L,240,106,37,83,0.446,9,29,0.31,23,24,0.958,13,26,39,29,6,5,16,14,-20
22017,1610612744,GSW,Golden State Warriors,21701163,03/04/2018,GSW @ OKC,W,240,111,41,83,0.494,8,29,0.276,21,24,0.875,6,34,40,27,9,5,13,25,4
22017,1610612744,GSW,Golden State Warriors,21701153,01/04/2018,GSW vs. PHX,W,239,117,48,89,0.539,13,28,0.464,8,9,0.889,7,38,45,31,10,7,14,14,10
22017,1610612744,GSW,Golden State Warriors,21701142,31/03/2018,GSW @ SAC,W,242,112,41,83,0.494,9,26,0.346,21,28,0.75,6,36,42,28,9,6,10,18,16
22017,1610612744,GSW,Golden State Warriors,21701128,29/03/2018,GSW vs. MIL,L,239,107,41,75,0.547,10,20,0.5,15,15,1,2,29,31,26,10,7,18,19,-9
22017,1610612744,GSW,Golden State Warriors,21701114,27/03/2018,GSW vs. IND,L,241,81,35,86,0.407,5,17,0.294,6,9,0.667,17,34,51,21,4,9,16,17,-11
22017,1610612744,GSW,Golden State Warriors,21701102,25/03/2018,GSW vs. UTA,L,239,91,38,91,0.418,6,15,0.4,9,10,0.9,14,27,41,24,9,7,11,19,-19
22017,1610612744,GSW,Golden State Warriors,21701087,23/03/2018,GSW vs. ATL,W,242,106,42,93,0.452,12,30,0.4,10,11,0.909,10,36,46,28,8,6,7,17,12
22017,1610612744,GSW,Golden State Warriors,21701056,19/03/2018,GSW @ SAS,L,240,75,30,74,0.405,3,19,0.158,12,16,0.75,2,34,36,17,7,9,15,24,-14
22017,1610612744,GSW,Golden State Warriors,21701044,17/03/2018,GSW @ PHX,W,242,124,50,95,0.526,13,31,0.419,11,14,0.786,9,34,43,29,8,9,12,21,15
22017,1610612744,GSW,Golden State Warriors,21701033,16/03/2018,GSW vs. SAC,L,240,93,34,81,0.42,12,26,0.462,13,18,0.722,9,31,40,21,10,5,11,21,-5
22017,1610612744,GSW,Golden State Warriors,21701019,14/03/2018,GSW vs. LAL,W,237,117,44,81,0.543,6,20,0.3,23,28,0.821,11,39,50,25,8,6,21,24,11
22017,1610612744,GSW,Golden State Warriors,21700994,11/03/2018,GSW @ MIN,L,239,103,37,91,0.407,10,36,0.278,19,21,0.905,12,38,50,22,6,7,13,17,-6
22017,1610612744,GSW,Golden State Warriors,21700984,09/03/2018,GSW @ POR,L,241,108,38,78,0.487,12,28,0.429,20,24,0.833,6,27,33,20,5,3,10,20,-17
22017,1610612744,GSW,Golden State Warriors,21700976,08/03/2018,GSW vs. SAS,W,239,110,41,95,0.432,8,30,0.267,20,23,0.87,12,37,49,30,6,12,10,18,3
22017,1610612744,GSW,Golden State Warriors,21700963,06/03/2018,GSW vs. BKN,W,241,114,47,83,0.566,11,23,0.478,9,11,0.818,5,36,41,30,8,7,17,18,13
22017,1610612744,GSW,Golden State Warriors,21700928,02/03/2018,GSW @ ATL,W,241,114,42,79,0.532,11,31,0.355,19,22,0.864,2,33,35,33,12,5,18,20,5
22017,1610612744,GSW,Golden State Warriors,21700917,28/02/2018,GSW @ WAS,W,240,109,37,72,0.514,10,24,0.417,25,30,0.833,3,33,36,24,10,8,14,21,8
22017,1610612744,GSW,Golden State Warriors,21700900,26/02/2018,GSW @ NYK,W,240,125,44,85,0.518,15,31,0.484,22,26,0.846,8,35,43,31,8,5,12,13,14
22017,1610612744,GSW,Golden State Warriors,21700887,24/02/2018,GSW vs. OKC,W,239,112,42,89,0.472,17,38,0.447,11,13,0.846,12,42,54,36,8,6,14,21,32
22017,1610612744,GSW,Golden State Warriors,21700872,22/02/2018,GSW vs. LAC,W,239,134,47,76,0.618,14,25,0.56,26,34,0.765,3,29,32,31,8,8,15,24,7
22017,1610612744,GSW,Golden State Warriors,21700864,14/02/2018,GSW @ POR,L,240,117,43,90,0.478,13,37,0.351,18,19,0.947,8,33,41,24,8,7,16,24,-6
22017,1610612744,GSW,Golden State Warriors,21700846,12/02/2018,GSW vs. PHX,W,243,129,52,89,0.584,11,26,0.423,14,21,0.667,7,42,49,36,8,16,11,18,46
22017,1610612744,GSW,Golden State Warriors,21700831,10/02/2018,GSW vs. SAS,W,240,122,48,85,0.565,12,27,0.444,14,15,0.933,11,33,44,35,5,6,16,18,17
22017,1610612744,GSW,Golden State Warriors,21700815,08/02/2018,GSW vs. DAL,W,240,121,45,88,0.511,14,29,0.483,17,20,0.85,18,33,51,37,6,7,16,18,18
22017,1610612744,GSW,Golden State Warriors,21700803,06/02/2018,GSW vs. OKC,L,238,105,37,76,0.487,8,28,0.286,23,31,0.742,10,35,45,27,7,8,25,24,-20
22017,1610612744,GSW,Golden State Warriors,21700782,03/02/2018,GSW @ DEN,L,239,108,43,86,0.5,8,31,0.258,14,23,0.609,11,31,42,28,9,10,13,23,-1
22017,1610612744,GSW,Golden State Warriors,21700774,02/02/2018,GSW @ SAC,W,241,119,44,80,0.55,17,33,0.515,14,16,0.875,7,44,51,25,8,4,25,19,15
22017,1610612744,GSW,Golden State Warriors,21700751,30/01/2018,GSW @ UTA,L,242,99,39,85,0.459,5,25,0.2,16,21,0.762,11,26,37,27,10,7,19,16,-30
22017,1610612744,GSW,Golden State Warriors,21700728,27/01/2018,GSW vs. BOS,W,240,109,38,84,0.452,10,27,0.37,23,26,0.885,10,33,43,19,9,9,11,17,4
22017,1610612744,GSW,Golden State Warriors,21700713,25/01/2018,GSW vs. MIN,W,240,126,48,89,0.539,21,37,0.568,9,15,0.6,11,36,47,37,9,8,15,17,13
22017,1610612744,GSW,Golden State Warriors,21700699,23/01/2018,GSW vs. NYK,W,239,123,46,83,0.554,13,30,0.433,18,20,0.9,3,33,36,40,6,3,12,16,11
22017,1610612744,GSW,Golden State Warriors,21700679,20/01/2018,GSW @ HOU,L,241,108,40,82,0.488,17,36,0.472,11,15,0.733,4,29,33,31,8,10,19,24,-8
22017,1610612744,GSW,Golden State Warriors,21700657,17/01/2018,GSW @ CHI,W,240,119,42,84,0.5,13,33,0.394,22,25,0.88,5,44,49,24,5,3,15,16,7
22017,1610612744,GSW,Golden State Warriors,21700646,15/01/2018,GSW @ CLE,W,240,118,41,85,0.482,12,32,0.375,24,30,0.8,13,35,48,33,8,6,16,23,10
22017,1610612744,GSW,Golden State Warriors,21700631,13/01/2018,GSW @ TOR,W,239,127,47,81,0.58,9,24,0.375,24,28,0.857,3,27,30,28,4,3,6,20,2
22017,1610612744,GSW,Golden State Warriors,21700622,12/01/2018,GSW @ MIL,W,240,108,44,79,0.557,5,15,0.333,15,18,0.833,10,33,43,28,7,3,11,13,14
22017,1610612744,GSW,Golden State Warriors,21700613,10/01/2018,GSW vs. LAC,L,239,106,38,79,0.481,8,23,0.348,22,26,0.846,4,29,33,26,9,6,16,21,-19
22017,1610612744,GSW,Golden State Warriors,21700597,08/01/2018,GSW vs. DEN,W,239,124,48,85,0.565,13,30,0.433,15,21,0.714,10,33,43,33,7,10,16,15,10
22017,1610612744,GSW,Golden State Warriors,21700578,06/01/2018,GSW @ LAC,W,242,121,39,94,0.415,13,39,0.333,30,37,0.811,14,40,54,31,13,10,16,25,16
22017,1610612744,GSW,Golden State Warriors,21700566,04/01/2018,GSW @ HOU,W,241,124,48,87,0.552,13,30,0.433,15,20,0.75,6,39,45,35,6,6,12,18,12
22017,1610612744,GSW,Golden State Warriors,21700562,03/01/2018,GSW @ DAL,W,240,125,48,91,0.527,13,32,0.406,16,19,0.842,7,39,46,36,8,7,14,21,3
22017,1610612744,GSW,Golden State Warriors,21700535,30/12/2017,GSW vs. MEM,W,240,141,50,85,0.588,18,33,0.545,23,25,0.92,7,31,38,37,3,6,10,17,13
22017,1610612744,GSW,Golden State Warriors,21700528,29/12/2017,GSW vs. CHA,L,241,100,40,87,0.46,8,22,0.364,12,13,0.923,8,35,43,32,6,5,17,25,-11
22017,1610612744,GSW,Golden State Warriors,21700514,27/12/2017,GSW vs. UTA,W,239,126,51,86,0.593,11,23,0.478,13,17,0.765,4,46,50,37,8,7,16,18,25
22017,1610612744,GSW,Golden State Warriors,21700494,25/12/2017,GSW vs. CLE,W,240,99,38,82,0.463,10,37,0.27,13,17,0.765,10,37,47,28,7,7,15,18,7
22017,1610612744,GSW,Golden State Warriors,21700489,23/12/2017,GSW vs. DEN,L,241,81,32,84,0.381,3,27,0.111,14,17,0.824,11,27,38,25,14,8,16,14,-15
22017,1610612744,GSW,Golden State Warriors,21700479,22/12/2017,GSW vs. LAL,W,241,113,42,85,0.494,7,24,0.292,22,27,0.815,10,32,42,24,9,13,15,17,7
22017,1610612744,GSW,Golden State Warriors,21700464,20/12/2017,GSW vs. MEM,W,240,97,34,74,0.459,7,21,0.333,22,25,0.88,14,30,44,26,9,8,16,19,13
22017,1610612744,GSW,Golden State Warriors,21700450,18/12/2017,GSW @ LAL,W,266,116,43,107,0.402,11,34,0.324,19,21,0.905,15,46,61,25,6,10,14,26,2
22017,1610612744,GSW,Golden State Warriors,21700417,14/12/2017,GSW vs. DAL,W,242,112,47,78,0.603,11,22,0.5,7,9,0.778,4,37,41,35,7,4,16,22,15
22017,1610612744,GSW,Golden State Warriors,21700395,11/12/2017,GSW vs. POR,W,241,111,44,80,0.55,10,20,0.5,13,17,0.765,6,36,42,26,5,9,14,16,7
22017,1610612744,GSW,Golden State Warriors,21700368,08/12/2017,GSW @ DET,W,241,102,39,81,0.481,7,26,0.269,17,22,0.773,5,40,45,29,5,15,14,19,4
22017,1610612744,GSW,Golden State Warriors,21700358,06/12/2017,GSW @ CHA,W,241,101,40,84,0.476,11,30,0.367,10,13,0.769,8,39,47,26,8,12,15,20,14
22017,1610612744,GSW,Golden State Warriors,21700346,04/12/2017,GSW @ NOP,W,239,125,45,87,0.517,16,33,0.485,19,27,0.704,5,35,40,36,14,5,16,17,10
22017,1610612744,GSW,Golden State Warriors,21700335,03/12/2017,GSW @ MIA,W,240,123,47,84,0.56,11,30,0.367,18,24,0.75,7,34,41,32,4,4,9,14,28
22017,1610612744,GSW,Golden State Warriors,21700318,01/12/2017,GSW @ ORL,W,238,133,55,88,0.625,12,24,0.5,11,11,1,7,35,42,46,9,11,19,16,21
22017,1610612744,GSW,Golden State Warriors,21700312,29/11/2017,GSW @ LAL,W,264,127,47,94,0.5,12,30,0.4,21,28,0.75,12,37,49,30,10,4,22,19,4
22017,1610612744,GSW,Golden State Warriors,21700296,27/11/2017,GSW vs. SAC,L,240,106,40,80,0.5,16,37,0.432,10,14,0.714,9,27,36,31,9,6,14,15,-4
22017,1610612744,GSW,Golden State Warriors,21700284,25/11/2017,GSW vs. NOP,W,239,110,39,94,0.415,10,33,0.303,22,27,0.815,11,33,44,30,11,6,9,24,15
22017,1610612744,GSW,Golden State Warriors,21700276,24/11/2017,GSW vs. CHI,W,240,143,53,91,0.582,16,36,0.444,21,21,1,6,43,49,36,11,11,11,15,49
22017,1610612744,GSW,Golden State Warriors,21700263,22/11/2017,GSW @ OKC,L,239,91,33,80,0.413,10,31,0.323,15,18,0.833,7,32,39,22,11,8,22,20,-17
22017,1610612744,GSW,Golden State Warriors,21700236,19/11/2017,GSW @ BKN,W,241,118,46,90,0.511,10,24,0.417,16,23,0.696,6,51,57,29,8,14,15,27,7
22017,1610612744,GSW,Golden State Warriors,21700231,18/11/2017,GSW @ PHI,W,241,124,50,91,0.549,7,23,0.304,17,20,0.85,11,37,48,25,5,6,12,18,8.2
22017,1610612744,GSW,Golden State Warriors,21700215,16/11/2017,GSW @ BOS,L,241,88,33,82,0.402,10,32,0.313,12,19,0.632,7,40,47,22,9,10,15,24,-4
22017,1610612744,GSW,Golden State Warriors,21700199,13/11/2017,GSW vs. ORL,W,239,110,44,88,0.5,8,23,0.348,14,16,0.875,12,38,50,35,4,5,16,21,10
22017,1610612744,GSW,Golden State Warriors,21700184,11/11/2017,GSW vs. PHI,W,241,135,48,82,0.585,14,27,0.519,25,26,0.962,4,35,39,31,15,11,22,23,21
22017,1610612744,GSW,Golden State Warriors,21700163,08/11/2017,GSW vs. MIN,W,241,125,48,85,0.565,15,36,0.417,14,18,0.778,3,42,45,37,10,9,19,23,24
22017,1610612744,GSW,Golden State Warriors,21700148,06/11/2017,GSW vs. MIA,W,239,97,32,87,0.368,11,32,0.344,22,24,0.917,13,38,51,20,12,10,14,21,17
22017,1610612744,GSW,Golden State Warriors,21700135,04/11/2017,GSW @ DEN,W,240,127,50,91,0.549,18,40,0.45,9,17,0.529,7,34,41,38,13,4,13,23,19
22017,1610612744,GSW,Golden State Warriors,21700117,02/11/2017,GSW @ SAS,W,241,112,43,83,0.518,14,28,0.5,12,16,0.75,5,36,41,30,11,12,14,20,20
22017,1610612744,GSW,Golden State Warriors,21700100,30/10/2017,GSW @ LAC,W,241,141,52,89,0.584,14,29,0.483,23,30,0.767,14,32,46,37,8,8,12,23,28
22017,1610612744,GSW,Golden State Warriors,21700091,29/10/2017,GSW vs. DET,L,239,107,44,77,0.571,10,27,0.37,9,12,0.75,10,30,40,29,3,11,25,14,-8
22017,1610612744,GSW,Golden State Warriors,21700075,27/10/2017,GSW vs. WAS,W,240,120,46,95,0.484,10,38,0.263,18,20,0.9,15,38,53,33,7,13,17,20,3
22017,1610612744,GSW,Golden State Warriors,21700063,25/10/2017,GSW vs. TOR,W,241,117,43,77,0.558,12,26,0.462,19,22,0.864,6,31,37,32,10,7,17,15,5
22017,1610612744,GSW,Golden State Warriors,21700045,23/10/2017,GSW @ DAL,W,240,133,48,86,0.558,15,39,0.385,22,26,0.846,10,40,50,33,6,8,16,23,18.6
22017,1610612744,GSW,Golden State Warriors,21700033,21/10/2017,GSW @ MEM,L,238,101,33,84,0.393,12,38,0.316,23,27,0.852,12,34,46,20,10,7,17,28,-10
22017,1610612744,GSW,Golden State Warriors,21700025,20/10/2017,GSW @ NOP,W,241,128,47,91,0.516,18,40,0.45,16,20,0.8,10,39,49,29,6,8,18,23,8
22017,1610612744,GSW,Golden State Warriors,21700002,17/10/2017,GSW vs. HOU,L,241,121,43,80,0.538,16,30,0.533,19,21,0.905,6,35,41,34,5,9,17,25,-1
12017,1610612744,GSW,Golden State Warriors,11700077,13/10/2017,GSW vs. SAC,W,241,117,46,98,0.469,15,34,0.441,10,17,0.588,21,26,47,34,4,4,12,15,11
12017,1610612744,GSW,Golden State Warriors,11700044,08/10/2017,GSW @ MIN,W,240,142,51,85,0.6,20,32,0.625,20,25,0.8,7,26,33,32,16,10,22,31,32
12017,1610612744,GSW,Golden State Warriors,11700024,05/10/2017,GSW vs. MIN,L,240,95,37,80,0.463,8,28,0.286,13,25,0.52,8,36,44,27,3,8,19,21,-7.6
12017,1610612744,GSW,Golden State Warriors,11700001,30/09/2017,GSW vs. DEN,L,240,102,39,95,0.411,4,33,0.121,20,24,0.833,17,36,53,17,13,4,14,28,-6
22017,1610612744,GSW,Golden State Warriors,1521700056,14/07/2017,GSW @ LAC,W,199,109,41,78,0.526,11,25,0.44,16,26,0.615,8,35,43,15,8,5,13,17,9
22017,1610612744,GSW,Golden State Warriors,1521700047,13/07/2017,GSW @ BOS,L,201,69,21,75,0.28,4,18,0.222,23,32,0.719,12,22,34,5,13,6,12,16,-24
22017,1610612744,GSW,Golden State Warriors,1521700040,12/07/2017,GSW @ MIN,W,200,77,28,59,0.475,4,21,0.19,17,27,0.63,6,42,48,15,3,6,19,20,8
22017,1610612744,GSW,Golden State Warriors,1521700036,11/07/2017,GSW @ MIN,L,220,76,25,70,0.357,7,24,0.292,19,22,0.864,11,31,42,16,12,12,18,24,0
22017,1610612744,GSW,Golden State Warriors,1521700028,10/07/2017,GSW @ CLE,L,202,74,24,73,0.329,5,24,0.208,21,35,0.6,11,32,43,13,11,4,13,30,-17
22017,1610612744,GSW,Golden State Warriors,1521700014,08/07/2017,GSW vs. PHI,L,200,93,35,74,0.473,11,27,0.407,12,18,0.667,11,24,35,22,9,6,14,25,-2
42016,1610612744,GSW,Golden State Warriors,41600405,12/06/2017,GSW vs. CLE,W,241,129,46,90,0.511,14,38,0.368,23,28,0.821,13,29,42,27,8,2,13,24,9
42016,1610612744,GSW,Golden State Warriors,41600404,09/06/2017,GSW @ CLE,L,241,116,39,87,0.448,11,39,0.282,27,36,0.75,16,24,40,26,5,6,12,27,-19
42016,1610612744,GSW,Golden State Warriors,41600403,07/06/2017,GSW @ CLE,W,241,118,40,83,0.482,16,33,0.485,22,24,0.917,8,36,44,29,8,4,18,28,5
42016,1610612744,GSW,Golden State Warriors,41600402,04/06/2017,GSW vs. CLE,W,240,132,46,89,0.517,18,43,0.419,22,24,0.917,10,43,53,34,5,7,20,19,19
42016,1610612744,GSW,Golden State Warriors,41600401,01/06/2017,GSW vs. CLE,W,238,113,45,106,0.425,12,33,0.364,11,16,0.688,14,36,50,31,12,3,4,24,22
42016,1610612744,GSW,Golden State Warriors,41600314,22/05/2017,GSW @ SAS,W,240,129,48,86,0.558,14,39,0.359,19,25,0.76,5,48,53,30,7,3,17,25,14
42016,1610612744,GSW,Golden State Warriors,41600313,20/05/2017,GSW @ SAS,W,241,120,46,84,0.548,11,27,0.407,17,22,0.773,9,33,42,23,12,6,21,23,12
42016,1610612744,GSW,Golden State Warriors,41600312,16/05/2017,GSW vs. SAS,W,242,136,50,89,0.562,18,37,0.486,18,19,0.947,6,34,40,39,16,5,16,19,36
42016,1610612744,GSW,Golden State Warriors,41600311,14/05/2017,GSW vs. SAS,W,241,113,39,81,0.481,11,30,0.367,24,33,0.727,17,26,43,22,13,8,19,24,2
42016,1610612744,GSW,Golden State Warriors,41600224,08/05/2017,GSW @ UTA,W,240,121,43,84,0.512,11,26,0.423,24,27,0.889,6,44,50,28,8,3,11,26,26
